  0.1563686E-01  0.7565485E+00  0.6589728E-06
  0.1563686E-01 -0.7565485E+00  0.6589728E-06
 -0.1193668E+00  0.2518352E-01  0.1074079E-01
 -0.1193668E+00 -0.2518352E-01  0.1074079E-01
 -0.1280272E+00  0.7989639E-01  0.8338728E-02
 -0.1280272E+00 -0.7989639E-01  0.8338728E-02
 -0.1352164E+00  0.7635191E+00  0.7661968E-04
 -0.1352164E+00 -0.7635191E+00  0.7661968E-04
 -0.1355566E+00  0.7029467E+00  0.8471867E-04
 -0.1355566E+00 -0.7029467E+00  0.8471867E-04
 -0.1358584E+00  0.1420718E+00  0.5020863E-02
 -0.1358584E+00 -0.1420718E+00  0.5020863E-02
 -0.1379193E+00  0.6340879E+00  0.1134417E-03
 -0.1379193E+00 -0.6340879E+00  0.1134417E-03
 -0.1454549E+00  0.5619703E+00  0.1940767E-03
 -0.1454549E+00 -0.5619703E+00  0.1940767E-03
 -0.1459376E+00  0.2106377E+00  0.2505674E-02
 -0.1459376E+00 -0.2106377E+00  0.2505674E-02
 -0.1472521E+00  0.8277863E+00  0.1012157E-03
 -0.1472521E+00 -0.8277863E+00  0.1012157E-03
 -0.1530434E+00  0.4927078E+00  0.3633270E-03
 -0.1530434E+00 -0.4927078E+00  0.3633270E-03
 -0.1543152E+00  0.2836201E+00  0.1346675E-02
 -0.1543152E+00 -0.2836201E+00  0.1346675E-02
 -0.1587296E+00  0.4231372E+00  0.6401426E-03
 -0.1587296E+00 -0.4231372E+00  0.6401426E-03
 -0.1596450E+00  0.3548843E+00  0.9217734E-03
 -0.1596450E+00 -0.3548843E+00  0.9217734E-03
 -0.1647419E+00  0.8958997E+00  0.1713235E-03
 -0.1647419E+00 -0.8958997E+00  0.1713235E-03
 -0.1824816E+00  0.9650285E+00  0.3373169E-03
 -0.1824816E+00 -0.9650285E+00  0.3373169E-03
 -0.1977507E+00  0.1037930E+01  0.6276666E-03
 -0.1977507E+00 -0.1037930E+01  0.6276666E-03
 -0.2118873E+00  0.1116528E+01  0.5469806E-03
 -0.2118873E+00 -0.1116528E+01  0.5469806E-03
 -0.2238482E+00  0.1198297E+01  0.3300083E-03
 -0.2238482E+00 -0.1198297E+01  0.3300083E-03
 -0.2324988E+00  0.1279694E+01  0.2102770E-03
 -0.2324988E+00 -0.1279694E+01  0.2102770E-03
 -0.2388908E+00  0.1359804E+01  0.1538443E-03
 -0.2388908E+00 -0.1359804E+01  0.1538443E-03
 -0.2437036E+00  0.1438862E+01  0.1297447E-03
 -0.2437036E+00 -0.1438862E+01  0.1297447E-03
 -0.2472558E+00  0.1516125E+01  0.1235438E-03
 -0.2472558E+00 -0.1516125E+01  0.1235438E-03
 -0.2494246E+00  0.1589861E+01  0.1276414E-03
 -0.2494246E+00 -0.1589861E+01  0.1276414E-03
 -0.2514205E+00  0.1658911E+01  0.1331752E-03
 -0.2514205E+00 -0.1658911E+01  0.1331752E-03
 -0.2563412E+00  0.1723539E+01  0.1292262E-03
 -0.2563412E+00 -0.1723539E+01  0.1292262E-03
 -0.2666011E+00  0.1787066E+01  0.1119620E-03
 -0.2666011E+00 -0.1787066E+01  0.1119620E-03
 -0.2809837E+00  0.1853982E+01  0.8791954E-04
 -0.2809837E+00 -0.1853982E+01  0.8791954E-04
 -0.2959091E+00  0.1926490E+01  0.6508897E-04
 -0.2959091E+00 -0.1926490E+01  0.6508897E-04
 -0.3089267E+00  0.2004486E+01  0.4758182E-04
 -0.3089267E+00 -0.2004486E+01  0.4758182E-04
 -0.3204477E+00  0.2086800E+01  0.3657612E-04
 -0.3204477E+00 -0.2086800E+01  0.3657612E-04
 -0.3308728E+00  0.2171568E+01  0.3083100E-04
 -0.3308728E+00 -0.2171568E+01  0.3083100E-04
 -0.3379810E+00  0.3075096E+01  0.8038799E-02
 -0.3379810E+00 -0.3075096E+01  0.8038799E-02
 -0.3401874E+00  0.2258861E+01  0.2935497E-04
 -0.3401874E+00 -0.2258861E+01  0.2935497E-04
 -0.3407162E+00  0.0000000E+00  0.1223461E-01
 -0.3500401E+00 -0.2348347E+01  0.3318398E-04
 -0.3500401E+00  0.2348347E+01  0.3318398E-04
 -0.3528312E+00 -0.3018880E+01  0.5917894E-02
 -0.3528312E+00  0.3018880E+01  0.5917894E-02
 -0.3606445E+00 -0.2437774E+01  0.4469474E-04
 -0.3606445E+00  0.2437774E+01  0.4469474E-04
 -0.3651571E+00 -0.2954162E+01  0.2691067E-02
 -0.3651571E+00  0.2954162E+01  0.2691067E-02
 -0.3704403E+00 -0.2525914E+01  0.6986464E-04
 -0.3704403E+00  0.2525914E+01  0.6986464E-04
 -0.3725070E+00 -0.2870726E+01  0.9428292E-03
 -0.3725070E+00  0.2870726E+01  0.9428292E-03
 -0.3780382E+00 -0.2612173E+01  0.1199682E-03
 -0.3780382E+00  0.2612173E+01  0.1199682E-03
 -0.3783476E+00 -0.2783310E+01  0.4102525E-03
 -0.3783476E+00  0.2783310E+01  0.4102525E-03
 -0.3807711E+00 -0.2697096E+01  0.2131640E-03
 -0.3807711E+00  0.2697096E+01  0.2131640E-03
 -0.3925247E+00  0.1127609E+01  0.1224004E-01
 -0.3925247E+00 -0.1127609E+01  0.1224004E-01
 -0.6228037E+00  0.1881579E+01  0.3094745E-01
 -0.6228037E+00 -0.1881579E+01  0.3094745E-01
 -0.3395457E+01  0.0000000E+00  0.4559661E+00
