 -0.4335779E-02  0.9640092E-03  0.0000000E+00 1
 -0.4335779E-02 -0.9640092E-03  0.0000000E+00 1
 -0.1271168E+00  0.0000000E+00  0.1432476E-46 1
 -0.1832277E+00  0.3092937E+00  0.8894404E-32 1
 -0.1832277E+00 -0.3092937E+00  0.8894404E-32 1
 -0.1854744E+00  0.2139565E+00  0.1006525E-30 1
 -0.1854744E+00 -0.2139565E+00  0.1006525E-30 1
 -0.1863051E+00  0.1325344E-01  0.1529319E-31 1
 -0.1863051E+00 -0.1325344E-01  0.1529319E-31 1
 -0.1877497E+00  0.3889431E+00  0.1415252E-30 1
 -0.1877497E+00 -0.3889431E+00  0.1415252E-30 1
 -0.1958945E+00  0.6888870E-01  0.9230472E-29 1
 -0.1958945E+00 -0.6888870E-01  0.9230472E-29 1
 -0.1964867E+00  0.1326148E+00  0.1256682E-26 1
 -0.1964867E+00 -0.1326148E+00  0.1256682E-26 1
 -0.1973247E+00  0.2988213E+00  0.3256694E-27 1
 -0.1973247E+00 -0.2988213E+00  0.3256694E-27 1
 -0.2013067E+00  0.1283204E+00  0.4155718E-26 1
 -0.2013067E+00 -0.1283204E+00  0.4155718E-26 1
 -0.2024009E+00  0.9935488E-01  0.1858117E-25 1
 -0.2024009E+00 -0.9935488E-01  0.1858117E-25 1
 -0.2027317E+00  0.2169005E+00  0.1661004E-25 1
 -0.2027317E+00 -0.2169005E+00  0.1661004E-25 1
 -0.2045350E+00  0.1032750E+00  0.9092685E-24 1
 -0.2045350E+00 -0.1032750E+00  0.9092685E-24 1
 -0.2172814E+00  0.2051838E+00  0.1389240E-21 1
 -0.2172814E+00 -0.2051838E+00  0.1389240E-21 1
 -0.2225529E+00  0.2971730E+00  0.4895867E-21 1
 -0.2225529E+00 -0.2971730E+00  0.4895867E-21 1
 -0.2260970E+00  0.3917960E+00  0.1057968E-20 1
 -0.2260970E+00 -0.3917960E+00  0.1057968E-20 1
 -0.2300670E+00  0.1837845E+00  0.2431859E-19 1
 -0.2300670E+00 -0.1837845E+00  0.2431859E-19 1
 -0.2311030E+00  0.3003775E+00  0.4351776E-19 1
 -0.2311030E+00 -0.3003775E+00  0.4351776E-19 1
 -0.2365324E+00  0.1968326E+00  0.2506244E-17 1
 -0.2365324E+00 -0.1968326E+00  0.2506244E-17 1
 -0.2425071E+00  0.9399171E-01  0.1252484E-16 1
 -0.2425071E+00 -0.9399171E-01  0.1252484E-16 1
 -0.2497270E+00  0.7962148E-02  0.9952256E-16 1
 -0.2497270E+00 -0.7962148E-02  0.9952256E-16 1
 -0.2576633E+00  0.1092274E+00  0.1402726E-13 1
 -0.2576633E+00 -0.1092274E+00  0.1402726E-13 1
 -0.2656768E+00  0.2103153E+00  0.7212421E-12 1
 -0.2656768E+00 -0.2103153E+00  0.7212421E-12 1
 -0.2657931E+00  0.2588881E+00  0.6241746E-13 1
 -0.2657931E+00 -0.2588881E+00  0.6241746E-13 1
