  0.9662098E+00  0.7378355E-02  0.0000000E+00 1
  0.9662098E+00 -0.7378355E-02  0.0000000E+00 1
  0.3653369E+00  0.0000000E+00  0.1432476E-46 1
 -0.1804220E+00  0.1493866E+00  0.8894404E-32 1
 -0.1804220E+00 -0.1493866E+00  0.8894404E-32 1
 -0.2846611E-01  0.2283407E+00  0.1006525E-30 1
 -0.2846611E-01 -0.2283407E+00  0.1006525E-30 1
  0.2273405E+00  0.2395541E-01  0.1529319E-31 1
  0.2273405E+00 -0.2395541E-01  0.1529319E-31 1
 -0.2255826E+00  0.1369674E-01  0.1415252E-30 1
 -0.2255826E+00 -0.1369674E-01  0.1415252E-30 1
  0.1811065E+00  0.1099663E+00  0.9230472E-29 1
  0.1811065E+00 -0.1099663E+00  0.9230472E-29 1
  0.1048417E+00  0.1829785E+00  0.1256682E-26 1
  0.1048417E+00 -0.1829785E+00  0.1256682E-26 1
 -0.1497338E+00  0.1465135E+00  0.3256694E-27 1
 -0.1497338E+00 -0.1465135E+00  0.3256694E-27 1
  0.1068460E+00  0.1725898E+00  0.4155718E-26 1
  0.1068460E+00 -0.1725898E+00  0.4155718E-26 1
  0.1420626E+00  0.1425252E+00  0.1858117E-25 1
  0.1420626E+00 -0.1425252E+00  0.1858117E-25 1
 -0.2946651E-01  0.1985327E+00  0.1661004E-25 1
 -0.2946651E-01 -0.1985327E+00  0.1661004E-25 1
  0.1352630E+00  0.1444053E+00  0.9092685E-24 1
  0.1352630E+00 -0.1444053E+00  0.9092685E-24 1
 -0.9749032E-02  0.1785928E+00  0.1389240E-21 1
 -0.9749032E-02 -0.1785928E+00  0.1389240E-21 1
 -0.1210342E+00  0.1215648E+00  0.4895867E-21 1
 -0.1210342E+00 -0.1215648E+00  0.4895867E-21 1
 -0.1666741E+00  0.6344066E-02  0.1057968E-20 1
 -0.1666741E+00 -0.6344066E-02  0.1057968E-20 1
  0.1854295E-01  0.1605640E+00  0.2431859E-19 1
  0.1854295E-01 -0.1605640E+00  0.2431859E-19 1
 -0.1159552E+00  0.1106967E+00  0.4351776E-19 1
 -0.1159552E+00 -0.1106967E+00  0.4351776E-19 1
  0.1784207E-02  0.1535513E+00  0.2506244E-17 1
  0.1784207E-02 -0.1535513E+00  0.2506244E-17 1
  0.1077090E+00  0.9924845E-01  0.1252484E-16 1
  0.1077090E+00 -0.9924845E-01  0.1252484E-16 1
  0.1380469E+00  0.8718299E-02  0.9952256E-16 1
  0.1380469E+00 -0.8718299E-02  0.9952256E-16 1
  0.8423186E-01  0.9888068E-01  0.1402726E-13 1
  0.8423186E-01 -0.9888068E-01  0.1402726E-13 1
 -0.1158568E-01  0.1213529E+00  0.7212421E-12 1
 -0.1158568E-01 -0.1213529E+00  0.7212421E-12 1
 -0.5623515E-01  0.1080324E+00  0.6241746E-13 1
 -0.5623515E-01 -0.1080324E+00  0.6241746E-13 1
 -0.8917865E-01  0.7161404E-01  0.3080908E-10 1
 -0.8917865E-01 -0.7161404E-01  0.3080908E-10 1
 -0.9209668E-01  0.6208832E-01  0.2298716E-10 1
 -0.9209668E-01 -0.6208832E-01  0.2298716E-10 1
 -0.1066264E+00  0.1384877E-01  0.3171827E-08 1
