  0.1567371E-01  0.7565285E+00  0.3486607E-20
  0.1567371E-01 -0.7565285E+00  0.3486607E-20
 -0.1588976E-05  0.0000000E+00  0.3590818E-03
 -0.8698396E-01  0.0000000E+00  0.1645487E-09
 -0.1448281E+00 -0.7717761E+00  0.8746602E-10
 -0.1448281E+00  0.7717761E+00  0.8746602E-10
 -0.1526490E+00 -0.5809852E+00  0.4245704E-08
 -0.1526490E+00  0.5809852E+00  0.4245704E-08
 -0.1573118E+00 -0.4884551E+00  0.3154580E-07
 -0.1573118E+00  0.4884551E+00  0.3154580E-07
 -0.1574883E+00 -0.6878592E+00  0.1647272E-08
 -0.1574883E+00  0.6878592E+00  0.1647272E-08
 -0.1651668E+00 -0.8493676E+00  0.6120145E-09
 -0.1651668E+00  0.8493676E+00  0.6120145E-09
 -0.1687650E+00  0.3960058E+00  0.4489974E-06
 -0.1687650E+00 -0.3960058E+00  0.4489974E-06
 -0.1837331E+00 -0.6796703E+00  0.7507346E-07
 -0.1837331E+00  0.6796703E+00  0.7507346E-07
 -0.1874954E+00  0.3050708E+00  0.1663226E-04
 -0.1874954E+00 -0.3050708E+00  0.1663226E-04
 -0.1890466E+00  0.8832798E-01  0.2247967E-03
 -0.1890466E+00 -0.8832798E-01  0.2247967E-03
 -0.1923355E+00 -0.9272637E+00  0.1136082E-07
 -0.1923355E+00  0.9272637E+00  0.1136082E-07
 -0.1985695E+00  0.2212445E+00  0.8227976E-03
 -0.1985695E+00 -0.2212445E+00  0.8227976E-03
 -0.1992982E+00  0.2110928E+00  0.7770981E-03
 -0.1992982E+00 -0.2110928E+00  0.7770981E-03
 -0.2063029E+00  0.1464133E+00  0.4908374E-03
 -0.2063029E+00 -0.1464133E+00  0.4908374E-03
 -0.2149033E+00  0.2495062E+00  0.4769476E-03
 -0.2149033E+00 -0.2495062E+00  0.4769476E-03
 -0.2175691E+00  0.1649458E+00  0.5446609E-03
 -0.2175691E+00 -0.1649458E+00  0.5446609E-03
 -0.2217408E+00  0.2984269E+00  0.6325670E-03
 -0.2217408E+00 -0.2984269E+00  0.6325670E-03
 -0.2232361E+00 -0.1001992E+01  0.3366024E-06
 -0.2232361E+00  0.1001992E+01  0.3366024E-06
 -0.2261825E+00  0.0000000E+00  0.4952543E-03
 -0.2283022E+00  0.9490817E-01  0.5008149E-03
 -0.2283022E+00 -0.9490817E-01  0.5008149E-03
 -0.2296218E+00  0.4032949E-01  0.4863007E-03
 -0.2296218E+00 -0.4032949E-01  0.4863007E-03
 -0.2301714E+00 -0.3479113E+00  0.6081613E-03
 -0.2301714E+00  0.3479113E+00  0.6081613E-03
 -0.2328367E+00 -0.3894818E+00  0.6012333E-03
 -0.2328367E+00  0.3894818E+00  0.6012333E-03
 -0.2368777E+00  0.6497341E+00  0.1435576E-03
 -0.2368777E+00 -0.6497341E+00  0.1435576E-03
 -0.2373536E+00 -0.5049968E+00  0.3248619E-03
 -0.2373536E+00  0.5049968E+00  0.3248619E-03
 -0.2377584E+00 -0.5511242E+00  0.2908902E-03
 -0.2377584E+00  0.5511242E+00  0.2908902E-03
 -0.2402704E+00  0.5999234E+00  0.2017561E-03
 -0.2402704E+00 -0.5999234E+00  0.2017561E-03
 -0.2405365E+00 -0.4633656E+00  0.4578042E-03
 -0.2405365E+00  0.4633656E+00  0.4578042E-03
 -0.2472953E+00  0.7019891E+00  0.1471972E-03
 -0.2472953E+00 -0.7019891E+00  0.1471972E-03
 -0.2473346E+00 -0.4200788E+00  0.7556430E-03
 -0.2473346E+00  0.4200788E+00  0.7556430E-03
 -0.2553558E+00  0.7540569E+00  0.1071168E-03
 -0.2553558E+00 -0.7540569E+00  0.1071168E-03
 -0.2602854E+00  0.1063709E+01  0.1465746E-04
 -0.2602854E+00 -0.1063709E+01  0.1465746E-04
 -0.2615331E+00  0.1203192E+01  0.5570813E-04
 -0.2615331E+00 -0.1203192E+01  0.5570813E-04
 -0.2638148E+00  0.1042060E+01  0.4713607E-04
 -0.2638148E+00 -0.1042060E+01  0.4713607E-04
 -0.2648453E+00  0.8415660E+00  0.9996811E-04
 -0.2648453E+00 -0.8415660E+00  0.9996811E-04
 -0.2666117E+00  0.7972929E+00  0.1681430E-03
 -0.2666117E+00 -0.7972929E+00  0.1681430E-03
 -0.2678812E+00  0.8827450E+00  0.1263110E-03
 -0.2678812E+00 -0.8827450E+00  0.1263110E-03
 -0.2681997E+00  0.9364577E+00  0.5399675E-04
 -0.2681997E+00 -0.9364577E+00  0.5399675E-04
 -0.2693425E+00  0.9847226E+00  0.6149697E-04
 -0.2693425E+00 -0.9847226E+00  0.6149697E-04
 -0.2694006E+00  0.1087233E+01  0.2337951E-04
 -0.2694006E+00 -0.1087233E+01  0.2337951E-04
 -0.2872741E+00  0.1226487E+01  0.2445004E-04
 -0.2872741E+00 -0.1226487E+01  0.2445004E-04
 -0.2874851E+00  0.1132307E+01  0.2217126E-04
 -0.2874851E+00 -0.1132307E+01  0.2217126E-04
 -0.2882222E+00  0.1176294E+01  0.2391830E-04
 -0.2882222E+00 -0.1176294E+01  0.2391830E-04
 -0.2890860E+00  0.1305859E+01  0.1436364E-04
 -0.2890860E+00 -0.1305859E+01  0.1436364E-04
 -0.2962031E+00  0.1365147E+01  0.4428323E-04
 -0.2962031E+00 -0.1365147E+01  0.4428323E-04
 -0.2988826E+00  0.1258757E+01  0.2324326E-04
 -0.2988826E+00 -0.1258757E+01  0.2324326E-04
 -0.3059051E+00  0.1407449E+01  0.2331558E-04
 -0.3059051E+00 -0.1407449E+01  0.2331558E-04
 -0.3065693E+00  0.1326930E+01  0.1958963E-04
 -0.3065693E+00 -0.1326930E+01  0.1958963E-04
 -0.3100314E+00  0.1517065E+01  0.1767826E-04
 -0.3100314E+00 -0.1517065E+01  0.1767826E-04
