     520  0.5233366E+01  0.1437370E+01  0.9716723E+00  0.4656979E+00  0.5302560E-01  0.4499322E-01  0.8032375E-02  0.4879688E-02  0.4390236E-02  0.4894520E-03
     530  0.5334008E+01  0.1437395E+01  0.9716931E+00  0.4657016E+00  0.5383886E-01  0.4535595E-01  0.8482906E-02  0.4987644E-02  0.4411079E-02  0.5765650E-03
     540  0.5434649E+01  0.1437403E+01  0.9716989E+00  0.4657036E+00  0.5432415E-01  0.4544238E-01  0.8881772E-02  0.5123282E-02  0.4452205E-02  0.6710779E-03
     550  0.5535291E+01  0.1437429E+01  0.9717201E+00  0.4657087E+00  0.5452431E-01  0.4529165E-01  0.9232663E-02  0.5238086E-02  0.4465653E-02  0.7724323E-03
     560  0.5635933E+01  0.1437439E+01  0.9717282E+00  0.4657111E+00  0.5435395E-01  0.4483111E-01  0.9522840E-02  0.5356067E-02  0.4476055E-02  0.8800122E-03
     570  0.5736574E+01  0.1437452E+01  0.9717387E+00  0.4657130E+00  0.5384536E-01  0.4409183E-01  0.9753530E-02  0.5535087E-02  0.4541920E-02  0.9931671E-03
     580  0.5837216E+01  0.1437458E+01  0.9717420E+00  0.4657158E+00  0.5301017E-01  0.4308405E-01  0.9926114E-02  0.5705889E-02  0.4594774E-02  0.1111116E-02
     590  0.5937858E+01  0.1437463E+01  0.9717449E+00  0.4657179E+00  0.5184536E-01  0.4180981E-01  0.1003555E-01  0.5868135E-02  0.4634904E-02  0.1233231E-02
     600  0.6038499E+01  0.1437461E+01  0.9717414E+00  0.4657196E+00  0.5036087E-01  0.4027635E-01  0.1008452E-01  0.6073611E-02  0.4714846E-02  0.1358764E-02
     610  0.6139141E+01  0.1437456E+01  0.9717353E+00  0.4657203E+00  0.4853906E-01  0.3846932E-01  0.1006974E-01  0.6251191E-02  0.4764234E-02  0.1486958E-02
     620  0.6239782E+01  0.1437446E+01  0.9717255E+00  0.4657209E+00  0.4642919E-01  0.3643870E-01  0.9990488E-02  0.6451420E-02  0.4834568E-02  0.1616852E-02
     630  0.6340424E+01  0.1437432E+01  0.9717110E+00  0.4657209E+00  0.4407916E-01  0.3422253E-01  0.9856630E-02  0.6712821E-02  0.4964946E-02  0.1747876E-02
     640  0.6441066E+01  0.1437416E+01  0.9716956E+00  0.4657204E+00  0.4144116E-01  0.3178220E-01  0.9658958E-02  0.6933534E-02  0.5054409E-02  0.1879124E-02
     650  0.6541707E+01  0.1437396E+01  0.9716757E+00  0.4657198E+00  0.3851502E-01  0.2911457E-01  0.9400456E-02  0.7160728E-02  0.5151058E-02  0.2009669E-02
     660  0.6642349E+01  0.1437373E+01  0.9716541E+00  0.4657184E+00  0.3536129E-01  0.2627783E-01  0.9083466E-02  0.7386131E-02  0.5247284E-02  0.2138847E-02
     670  0.6742991E+01  0.1437348E+01  0.9716314E+00  0.4657165E+00  0.3198963E-01  0.2327815E-01  0.8711479E-02  0.7591425E-02  0.5325687E-02  0.2265738E-02
     680  0.6843632E+01  0.1437320E+01  0.9716055E+00  0.4657148E+00  0.2841971E-01  0.2013274E-01  0.8286966E-02  0.7846025E-02  0.5456292E-02  0.2389732E-02
     690  0.6944274E+01  0.1437291E+01  0.9715788E+00  0.4657119E+00  0.2468149E-01  0.1687303E-01  0.7808465E-02  0.8084252E-02  0.5574441E-02  0.2509811E-02
     700  0.7044916E+01  0.1437261E+01  0.9715520E+00  0.4657092E+00  0.2078975E-01  0.1350508E-01  0.7284671E-02  0.8334761E-02  0.5709294E-02  0.2625466E-02
     710  0.7145557E+01  0.1437232E+01  0.9715260E+00  0.4657063E+00  0.1674428E-01  0.1003357E-01  0.6710710E-02  0.8568732E-02  0.5832861E-02  0.2735872E-02
     720  0.7246199E+01  0.1437201E+01  0.9714980E+00  0.4657031E+00  0.1260069E-01  0.6501186E-02  0.6099505E-02  0.8794667E-02  0.5954261E-02  0.2840406E-02
     730  0.7346841E+01  0.1437174E+01  0.9714737E+00  0.4657002E+00  0.8403757E-02  0.2949322E-02  0.5454435E-02  0.9011151E-02  0.6072712E-02  0.2938439E-02
     740  0.7447482E+01  0.1437149E+01  0.9714510E+00  0.4656977E+00  0.4168264E-02 -0.6021503E-03  0.4770414E-02  0.9243088E-02  0.6214050E-02  0.3029039E-02
     750  0.7548124E+01  0.1437122E+01  0.9714283E+00  0.4656940E+00 -0.1023059E-03 -0.4163441E-02  0.4061135E-02  0.9478656E-02  0.6366589E-02  0.3112067E-02
     760  0.7648766E+01  0.1437098E+01  0.9714067E+00  0.4656916E+00 -0.4370379E-02 -0.7693492E-02  0.3323113E-02  0.9721427E-02  0.6534633E-02  0.3186795E-02
