  0.1564950E-01  0.7565346E+00
  0.1564950E-01 -0.7565346E+00
 -0.8736263E-01  0.0000000E+00
 -0.1346261E+00 -0.7794786E+00
 -0.1346261E+00  0.7794786E+00
 -0.1403995E+00 -0.6927459E+00
 -0.1403995E+00  0.6927459E+00
 -0.1410123E+00  0.5888577E+00
 -0.1410123E+00 -0.5888577E+00
 -0.1469370E+00  0.4958181E+00
