  0.7893024E-02  0.1407626E+00  0.5496592E-08 1
  0.7893024E-02 -0.1407626E+00  0.5496592E-08 1
  0.3186556E-05  0.0000000E+00  0.1300496E-07 1
 -0.6220783E-02  0.2956033E+00  0.1021250E-05 0
 -0.6220783E-02 -0.2956033E+00  0.1021250E-05 0
 -0.6556127E-02  0.3533298E+00  0.4839875E-05 0
 -0.6556127E-02 -0.3533298E+00  0.4839875E-05 0
 -0.7956471E-02  0.3156520E+00  0.4678513E-05 0
 -0.7956471E-02 -0.3156520E+00  0.4678513E-05 0
 -0.1353205E-01  0.2492793E+00  0.5381176E-05 0
 -0.1353205E-01 -0.2492793E+00  0.5381176E-05 0
 -0.2002481E-01  0.3310390E+00  0.3593716E-04 0
 -0.2002481E-01 -0.3310390E+00  0.3593716E-04 0
 -0.2270958E-01  0.2764912E+00  0.1091573E-03 0
 -0.2270958E-01 -0.2764912E+00  0.1091573E-03 0
 -0.2683372E-01  0.2110401E+00  0.2081969E-03 0
 -0.2683372E-01 -0.2110401E+00  0.2081969E-03 0
 -0.2846506E-01  0.1677224E+00  0.1327373E-03 0
 -0.2846506E-01 -0.1677224E+00  0.1327373E-03 0
 -0.3037774E-01  0.0000000E+00  0.2814380E-03 0
 -0.3387065E-01 -0.1138060E+00  0.1005989E-02 0
 -0.3387065E-01  0.1138060E+00  0.1005989E-02 0
 -0.3408243E-01  0.0000000E+00  0.4219462E-03 0
 -0.3504096E-01  0.6040148E-01  0.1814507E-02 0
 -0.3504096E-01 -0.6040148E-01  0.1814507E-02 0
 -0.3889571E-01  0.2510008E+00  0.1758682E-02 0
 -0.3889571E-01 -0.2510008E+00  0.1758682E-02 0
 -0.3907036E-01  0.2155692E+00  0.4991164E-02 0
 -0.3907036E-01 -0.2155692E+00  0.4991164E-02 0
 -0.5105301E-01  0.1033979E+00  0.5465451E-01 0
 -0.5105301E-01 -0.1033979E+00  0.5465451E-01 0
 -0.7106328E-01  0.7306904E-01  0.1129748E-01 0
 -0.7106328E-01 -0.7306904E-01  0.1129748E-01 0
 -0.7259627E-01  0.1912864E+00  0.1745911E-01 0
 -0.7259627E-01 -0.1912864E+00  0.1745911E-01 0
 -0.7467227E-01  0.1580319E+00  0.8327444E-02 0
 -0.7467227E-01 -0.1580319E+00  0.8327444E-02 0
 -0.7606318E-01  0.0000000E+00  0.3948946E-01 0
 -0.8090841E-01  0.1253668E+00  0.1209962E-01 0
 -0.8090841E-01 -0.1253668E+00  0.1209962E-01 0
 -0.8503554E-01  0.2420946E+00  0.2662111E-01 0
 -0.8503554E-01 -0.2420946E+00  0.2662111E-01 0
 -0.8562751E-01  0.5605783E-01  0.2845019E-01 0
 -0.8562751E-01 -0.5605783E-01  0.2845019E-01 0
 -0.8946900E-01  0.0000000E+00  0.8610946E-01 0
 -0.9777424E-01  0.3043090E+00  0.2173739E-01 0
 -0.9777424E-01 -0.3043090E+00  0.2173739E-01 0
 -0.1031455E+00  0.0000000E+00  0.2153067E-01 0
 -0.1570206E+00  0.1825833E+00  0.8653675E-01 0
 -0.1570206E+00 -0.1825833E+00  0.8653675E-01 0
