  0.8969984E-15  0.0000000E+00
  0.6166864E-15 -0.5045616E-15
  0.6166864E-15  0.0000000E+00
  0.6166864E-15  0.5045616E-15
  0.5325928E-15  0.0000000E+00
  0.4484992E-15  0.0000000E+00
  0.1681872E-15  0.0000000E+00
 -0.4204680E-16  0.0000000E+00
 -0.8409360E-16  0.0000000E+00
 -0.3363744E-15 -0.1415506E-15
 -0.3363744E-15  0.1415506E-15
 -0.4484992E-15  0.0000000E+00
 -0.4335774E-02  0.9640178E-03
 -0.4335774E-02 -0.9640178E-03
 -0.1271168E+00  0.0000000E+00
 -0.1832277E+00  0.3092937E+00
 -0.1832277E+00 -0.3092937E+00
 -0.1854744E+00  0.2139565E+00
 -0.1854744E+00 -0.2139565E+00
 -0.1863051E+00  0.1325336E-01
 -0.1863051E+00 -0.1325336E-01
 -0.1877497E+00  0.3889431E+00
 -0.1877497E+00 -0.3889431E+00
 -0.1958946E+00  0.6888885E-01
 -0.1958946E+00 -0.6888885E-01
 -0.1964867E+00  0.1326148E+00
 -0.1964867E+00 -0.1326148E+00
 -0.1973246E+00  0.2988213E+00
 -0.1973246E+00 -0.2988213E+00
 -0.2013069E+00  0.1283202E+00
 -0.2013069E+00 -0.1283202E+00
 -0.2024009E+00  0.9935484E-01
 -0.2024009E+00 -0.9935484E-01
 -0.2027317E+00  0.2169005E+00
 -0.2027317E+00 -0.2169005E+00
 -0.2045350E+00  0.1032751E+00
 -0.2045350E+00 -0.1032751E+00
 -0.2172815E+00  0.2051838E+00
 -0.2172815E+00 -0.2051838E+00
 -0.2225531E+00  0.2971727E+00
 -0.2225531E+00 -0.2971727E+00
 -0.2260973E+00  0.3917955E+00
 -0.2260973E+00 -0.3917955E+00
 -0.2300669E+00  0.1837845E+00
 -0.2300669E+00 -0.1837845E+00
 -0.2311033E+00  0.3003778E+00
 -0.2311033E+00 -0.3003778E+00
 -0.2365327E+00  0.1968328E+00
 -0.2365327E+00 -0.1968328E+00
 -0.2425070E+00  0.9399203E-01
 -0.2425070E+00 -0.9399203E-01
 -0.2497265E+00  0.7961493E-02
 -0.2497265E+00 -0.7961493E-02
 -0.2576627E+00  0.1092263E+00
 -0.2576627E+00 -0.1092263E+00
 -0.2656761E+00  0.2103140E+00
 -0.2656761E+00 -0.2103140E+00
 -0.2657919E+00  0.2588890E+00
 -0.2657919E+00 -0.2588890E+00
 -0.2737264E+00  0.3111837E+00
 -0.2737264E+00 -0.3111837E+00
 -0.2774278E+00  0.3217134E+00
 -0.2774278E+00 -0.3217134E+00
 -0.2815243E+00  0.3802952E+00
 -0.2815243E+00 -0.3802952E+00
 -0.2821084E+00  0.3812702E+00
 -0.2821084E+00 -0.3812702E+00
 -0.2909929E+00  0.2804794E+00
 -0.2909929E+00 -0.2804794E+00
 -0.2958354E+00  0.2814958E+00
