  0.1000000E+01  0.0000000E+00  0.1475713E-30
  0.1000000E+01 -0.3996803E-14  0.6590553E-46
  0.1000000E+01  0.0000000E+00  0.4849532E-47
  0.1000000E+01  0.3996803E-14  0.6590553E-46
  0.1000000E+01  0.0000000E+00  0.0000000E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00
  0.1000000E+01  0.0000000E+00  0.1289123E-45
  0.1000000E+01  0.0000000E+00  0.2408695E-45
  0.1000000E+01  0.0000000E+00  0.0000000E+00
  0.1000000E+01 -0.1121270E-14  0.0000000E+00
  0.1000000E+01  0.1121270E-14  0.0000000E+00
  0.1000000E+01  0.0000000E+00  0.5853440E-46
  0.9662098E+00  0.7378422E-02  0.0000000E+00
  0.9662098E+00 -0.7378422E-02  0.0000000E+00
  0.3653369E+00  0.0000000E+00  0.0000000E+00
 -0.1804220E+00  0.1493866E+00  0.2196143E-47
 -0.1804220E+00 -0.1493866E+00  0.2196143E-47
 -0.2846607E-01  0.2283407E+00  0.2075543E-47
 -0.2846607E-01 -0.2283407E+00  0.2075543E-47
  0.2273405E+00  0.2395526E-01  0.1031732E-47
  0.2273405E+00 -0.2395526E-01  0.1031732E-47
 -0.2255827E+00  0.1369677E-01  0.2733784E-47
 -0.2255827E+00 -0.1369677E-01  0.2733784E-47
  0.1811062E+00  0.1099664E+00  0.1438722E-47
  0.1811062E+00 -0.1099664E+00  0.1438722E-47
  0.1048417E+00  0.1829785E+00  0.1049872E-46
  0.1048417E+00 -0.1829785E+00  0.1049872E-46
 -0.1497338E+00  0.1465135E+00  0.3831590E-47
 -0.1497338E+00 -0.1465135E+00  0.3831590E-47
  0.1068462E+00  0.1725894E+00  0.1664954E-47
  0.1068462E+00 -0.1725894E+00  0.1664954E-47
  0.1420627E+00  0.1425251E+00  0.1478223E-47
  0.1420627E+00 -0.1425251E+00  0.1478223E-47
 -0.2946647E-01  0.1985328E+00  0.6466163E-47
 -0.2946647E-01 -0.1985328E+00  0.6466163E-47
  0.1352629E+00  0.1444053E+00  0.3321782E-47
  0.1352629E+00 -0.1444053E+00  0.3321782E-47
 -0.9749040E-02  0.1785926E+00  0.5744546E-47
 -0.9749040E-02 -0.1785926E+00  0.5744546E-47
 -0.1210337E+00  0.1215648E+00  0.5975930E-47
 -0.1210337E+00 -0.1215648E+00  0.5975930E-47
 -0.1666738E+00  0.6344628E-02  0.7526578E-47
 -0.1666738E+00 -0.6344628E-02  0.7526578E-47
